"locator_domain","page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","hours_of_operation"
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/il/jacksonville/3591","LINCOLN SQ S/C","901 W MORTON AVE STE 18C","JACKSONVILLE","IL","62650","US","0003591","(217) 243-8181","<MISSING>","39.723286","-90.240952","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/il/ottawa/3142","OTTAWA - AUTH HOMETOWN","4103 HOLIDAY LN","OTTAWA","IL","61350","US","0003142","(815) 433-6401","<MISSING>","41.378632","-88.837723","mon 9:30 AM - 7 PM tue 9:30 AM - 7 PM wed 9:30 AM - 7 PM thu 9:30 AM - 7 PM fri 9:30 AM - 7 PM sat 9:30 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/il/champaign/4877","CHAMPAIGN - AUTH HOMETOWN","2001 N PROSPECT AVE. UNIT 001","CHAMPAIGN","IL","61822","US","0004877","(217) 355-3125","<MISSING>","40.136072","-88.240927","mon 9:30 AM - 7 PM tue 9:30 AM - 7 PM wed 9:30 AM - 7 PM thu 9:30 AM - 7 PM fri 9:30 AM - 7 PM sat 9:30 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ia/burlington/3067","BURLINGTON - AUTH HOMETOWN","2750 MOUNT PLEASANT ST UNIT100","BURLINGTON","IA","52601","US","0003067","(319) 753-6580","<MISSING>","40.825623","-91.137894","mon 9 AM - 7 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/il/dekalb/3450","DEKALB - AUTH HOMETOWN","2359 SYCAMORE ROAD","DEKALB","IL","60115","US","0003450","(815) 705-0977","<MISSING>","41.371282","-88.43361","mon 9:30 AM - 7 PM tue 9:30 AM - 7 PM wed 9:30 AM - 7 PM thu 9:30 AM - 7 PM fri 9:30 AM - 7 PM sat 9:30 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ia/keokuk/3502","KEOKUK - AUTH HOMETOWN","3533 MAIN ST STE 3","KEOKUK","IA","52632","US","0003502","(319) 524-8282","<MISSING>","40.422897","-91.410225","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/il/litchfield/3970","LITCHFIELD - AUTH HOMETOWN","19 LITCHFIELD PLAZA S/C","LITCHFIELD","IL","62056","US","0003970","(217) 324-7067","<MISSING>","39.179587","-89.668639","mon 9 AM - 7 PM tue 9 AM - 7 PM wed 9 AM - 7 PM thu 9 AM - 7 PM fri 9 AM - 7 PM sat 9 AM - 7 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/fl/fort pierce/1845","FORT PIERCE - AUTH HOMETOWN","3207 S US HWY 1","FORT PIERCE","FL","34982","US","0001845","(772) 489-8055","<MISSING>","27.406715","-80.326054","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ca/tehachapi/3219","TEHACHAPI - AUTH HOMETOWN","835 TUCKER RD # A AND B","TEHACHAPI","CA","93561","US","0003219","(661) 822-4914","<MISSING>","35.122749","-118.468822","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 9 AM - 2 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ca/taft/3999","TAFT - AUTH HOMETOWN","220 CENTER ST","TAFT","CA","93268","US","0003999","(661) 763-5122","<MISSING>","35.139801","-119.45415","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/mt/butte/3288","BUTTE - AUTH HOMETOWN","3703 HARRISON AVE # G","BUTTE","MT","59701","US","0003288","(406) 494-7794","<MISSING>","45.969215","-112.50581","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/mt/helena/3298","HELENA - AUTH HOMETOWN","1320 MARKET AVE","HELENA","MT","59602","US","0003298","(406) 442-4212","<MISSING>","46.616703","-112.02296","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/pa/saint marys/3974","ST MARYS - AUTH HOMETOWN","1385 BUCKTAIL RD","SAINT MARYS","PA","15857","US","0003974","(814) 781-1882","<MISSING>","41.431381","-78.513405","mon 9 AM - 7 PM tue 9 AM - 7 PM wed 9 AM - 7 PM thu 9 AM - 7 PM fri 9 AM - 7 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ny/warsaw/3148","WARSAW - AUTH HOMETOWN","424 N. MAIN ST","WARSAW","NY","14569","US","0003148","(585) 786-3180","<MISSING>","42.754578","-78.132507","mon 8.30 AM - 6 PM tue 8.30 AM - 6 PM wed 8.30 AM - 6 PM thu 8.30 AM - 6 PM fri 8.30 AM - 7 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/pa/pleasantville/4692","CITY -AUTH HOMETOWN STORE","123 EAST STATE ST","PLEASANTVILLE","PA","16341","US","0004692","(814) 589-7631","<MISSING>","41.591636","-79.580076","mon 8 AM - 7 PM tue 8 AM - 7 PM wed 8 AM - 7 PM thu 8 AM - 7 PM fri 8 AM - 7 PM sat 8 AM - 4 PM sun 8 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/pa/erie/4879","ERIE-AUTH HOMETOWN","7200 PEACH STREET SPACE 460","ERIE","PA","16509","US","0004879","(814) 868-5222","<MISSING>","42.051933","-80.090674","mon 9 AM - 7 PM tue 9 AM - 7 PM wed 9 AM - 7 PM thu 9 AM - 7 PM fri 9 AM - 7 PM sat 9 AM - 7 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/pa/kittanning/3345","KITTANNING - AUTH HOMETOWN","FRANKLIN VILLAGE MALL 19A","KITTANNING","PA","16201","US","0003345","(724) 543-2555","<MISSING>","40.812198","-79.548608","mon 9 AM - 7 PM tue 9 AM - 7 PM wed 9 AM - 7 PM thu 9 AM - 7 PM fri 9 AM - 7 PM sat 9 AM - 7 PM sun 9 AM - 2 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/tx/sweetwater/5560","SWEETWATER-BUDDY'S","309 NE GEORGIA  AVE STE 190","SWEETWATER","TX","79556","US","0005560","(325) 933-2536","<MISSING>","40.05579","-84.240439","mon 9:30 AM - 7 PM tue 9:30 AM - 7 PM wed 9:30 AM - 7 PM thu 9:30 AM - 7 PM fri 9:30 AM - 7 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/oh/van wert/3204","VAN WERT - AUTH HOMETOWN","745 FOX ROAD","VAN WERT","OH","45891","US","0003204","(419) 232-4900","<MISSING>","40.851604","-84.597344","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/in/connersville/3112","CONNERSVILLE -AUTH HOMETOWN","105 W 24TH ST","CONNERSVILLE","IN","47331","US","0003112","(765) 827-4500","<MISSING>","39.664165","-85.12941","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/oh/bowling green/3804","BOWLING GREEN-AUTH HOMETOWN","1234 N MAIN ST","BOWLING GREEN","OH","43402","US","0003804","(419) 353-6000","<MISSING>","41.397526","-83.650436","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/oh/norwalk/7482","NORWALK - AUTH HOMETOWN","60 E MAIN STREET","NORWALK","OH","44857","US","0007482","(419) 668-0262","<MISSING>","41.243739","-82.612253","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/mn/hutchinson/3754","HUTCHINSON - AUTH HOMETOWN","756 CENTURY AVE SW","HUTCHINSON","MN","55350","US","0003754","(320) 587-4901","<MISSING>","44.874317","-94.378136","mon 8.30 AM - 6 PM tue 8.30 AM - 6 PM wed 8.30 AM - 6 PM thu 8.30 AM - 6 PM fri 8.30 AM - 6 PM sat 8.30 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/mn/litchfield/3572","LITCHFIELD - AUTH HOMETOWN","224 E HIGHWAY 12","LITCHFIELD","MN","55355","US","0003572","(320) 693-0224","<MISSING>","45.125741","-94.524864","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/mn/marshall/3530","MARSHALL - AUTH HOMETOWN","1000 E. SOUTHVIEW DRIVE","MARSHALL","MN","56258","US","0003530","(507) 532-3200","<MISSING>","44.436681","-95.77708","mon 9 AM - 7 PM tue 9 AM - 7 PM wed 9 AM - 7 PM thu 9 AM - 7 PM fri 9 AM - 7 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/mn/little falls/3631","LITTLE FALLS-AUTH HOMETOWN","210 1ST STREET SOUTH EAST","LITTLE FALLS","MN","56345","US","0003631","(320) 616-2892","<MISSING>","45.975221","-94.36316","mon 9 AM - 7 PM tue 9 AM - 7 PM wed 9 AM - 7 PM thu 9 AM - 7 PM fri 9 AM - 7 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ne/columbus/3011","COLUMBUS - AUTH HOMETOWN","4300 23RD ST","COLUMBUS","NE","68601","US","0003011","(402) 562-7068","<MISSING>","41.438702","-97.380829","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ne/kearney/3557","5011 2ND AVE","UNIT 1010","KEARNEY","NE","68847","US","0003557","(308) 233-3058","<MISSING>","40.728507","-99.084958","mon 10 AM - 8 PM tue 10 AM - 8 PM wed 10 AM - 8 PM thu 10 AM - 8 PM fri 10 AM - 8 PM sat 10 AM - 7 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ne/norfolk/3734","NORFOLK - AUTH HOMETOWN","2110 MARKET LN","NORFOLK","NE","68701","US","0003734","(402) 371-3505","<MISSING>","42.022167","-97.437035","mon 9 AM - 7 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 7 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ca/coachella/9219","COACHELLA - AUTH HOMETOWN","49693 HARRISON STREET","COACHELLA","CA","92236","US","0009219","(760) 398-3034","<MISSING>","33.686973","-116.181727","mon 10 AM - 7:30 PM tue 10 AM - 7:30 PM wed 10 AM - 7:30 PM thu 10 AM - 7:30 PM fri 10 AM - 7:30 PM sat 10 AM - 7:30 PM sun 10 AM - 7:30 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/la/de ridder/3577","DE RIDDER - AUTH HOMETOWN","1339 N PINE","DE RIDDER","LA","70634","US","0003577","(337) 463-3257","<MISSING>","30.871233","-93.284805","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/la/mansura/3567","MANSURA -  AUTH HOMETOWN","168 GOLDEN ROD","MANSURA","LA","71350","US","0003567","(318) 253-5640","<MISSING>","31.108","-92.0795","mon 8.30 AM - 6 PM tue 8.30 AM - 6 PM wed 8.30 AM - 6 PM thu 8.30 AM - 6 PM fri 8.30 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/mn/fergus falls/3471","FERGUS FALLS-AUTH HOMETOWN","211 W LINCOLN AVE","FERGUS FALLS","MN","56537","US","0003471","(218) 736-5404","<MISSING>","46.2835","-96.076159","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/pa/bedford/3094","BEDFORD - AUTH HOMETOWN","9525 LINCOLN HWY","BEDFORD","PA","15522","US","0003094","(814) 623-6232","<MISSING>","40.017628","-78.483292","mon 9 AM - 7 PM tue 9 AM - 7 PM wed 9 AM - 7 PM thu 9 AM - 7 PM fri 9 AM - 7 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/il/robinson/3921","ROBINSON - AUTH HOMETOWN","2092 E MAIN ST","ROBINSON","IL","62454","US","0003921","(618) 804-9412","<MISSING>","39.005821","-87.720413","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/il/olney/3881","OLNEY - AUTH HOMETOWN","712 S. WEST ST","OLNEY","IL","62450","US","0003881","(618) 392-3434","<MISSING>","38.723772","-88.093273","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/il/effingham/3022","EFFINGHAM - AUTH HOMETOWN","1306 THELMA KELLER AVE","EFFINGHAM","IL","62401","US","0003022","(217) 342-2658","<MISSING>","39.139263","-88.563286","mon 9 AM - 7 PM tue 9 AM - 7 PM wed 9 AM - 7 PM thu 9 AM - 7 PM fri 9 AM - 7 PM sat 9 AM - 7 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/il/flora/3541","FLORA - AUTH HOMETOWN","501 W NORTH AAVE","FLORA","IL","62839","US","0003541","(618) 662-3232","<MISSING>","38.667945","-88.491967","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/mi/fenton/7671","FENTON -AUTH HOMETOWN STORE","14283 FENTON RD","FENTON","MI","48430","US","0007671","(810) 629-1900","<MISSING>","42.805265","-83.706062","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/mi/caro/3630","CARO - AUTH HOMETOWN","1152 CLEAVER RD","CARO","MI","48723","US","0003630","(989) 672-2300","<MISSING>","43.500008","-83.387772","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/mi/saginaw/3140","SAGINAW - AUTH HOMETOWN","4620 STATE STREET","SAGINAW","MI","48603","US","0003140","(989) 355-1850","<MISSING>","43.43893","-84.00794","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/mi/ionia/3801","IONIA - AUTH HOMETOWN","205 S DEXTER ST","IONIA","MI","48846","US","0003801","(616) 527-4100","<MISSING>","42.981176","-85.070223","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ky/danville/3126","DANVILLE - AUTH HOMETOWN","804 S 4TH ST","DANVILLE","KY","40422","US","0003126","(859) 236-3011","<MISSING>","37.632424","-84.774984","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ky/somerset/3136","SOMERSET - AUTH HOMETOWN","370 S HIGHWAY 27 STE 9","SOMERSET","KY","42501","US","0003136","(606) 679-0505","<MISSING>","37.089286","-84.616741","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 7 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ks/manhattan/4653","MANHATTAN - AUTH HOMETOWN","8055 EAST 24 HWY SUITE B","MANHATTAN","KS","66502","US","0004653","(785) 539-9500","<MISSING>","39.195231","-96.528794","mon 9 AM - 6:30 PM tue 9 AM - 6:30 PM wed 9 AM - 6:30 PM thu 9 AM - 6:30 PM fri 9 AM - 6:30 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ks/junction city/3326","JUNCTION CITY-AUTH HOMETOWN","101 N WASHINGTON STREET","JUNCTION CITY","KS","66441","US","0003326","(785) 238-7327","<MISSING>","39.021381","-96.823784","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ks/atchison/3592","ATCHISON - AUTH HOMETOWN","101 N 4TH ST","ATCHISON","KS","66002","US","0003592","(913) 367-3745","<MISSING>","39.562057","-95.117493","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 5 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ks/ottawa/3218","OTTAWA - AUTH HOMETOWN","220 S MAIN","OTTAWA","KS","66067","US","0003218","(785) 242-2820","<MISSING>","38.615376","-95.26828","mon 9 AM - 6:30 PM tue 9 AM - 6:30 PM wed 9 AM - 6:30 PM thu 9 AM - 6:30 PM fri 9 AM - 6:30 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ks/overland park/1797","SEARS HOME & LIFE OVERLAND","6327 W119TH STREET","OVERLAND PARK","KS","66209","US","0001797","(913) 274-8014","<MISSING>","38.9121","-94.65901","mon 9 AM - 4 PM tue 10 AM - 7 PM wed 10 AM - 7 PM thu 10 AM - 7 PM fri 10 AM - 7 PM sat 9 AM - 6 PM sun 10 AM - 6 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/mo/maryville/7782","MARYVILLE - AUTH HOMETOWN","1315 SOUTH MAIN ST STE A","MARYVILLE","MO","64468","US","0007782","(660) 582-2932","<MISSING>","40.329587","-94.873719","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/pr/barranquitas/3714","KM 2.8 BO QUEBRADILLAS","RR 152","BARRANQUITAS","PR","00794","US","0003714","(787) 478-3119","<MISSING>","18.2042","-66.311899","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/pr/naranjito/2385","PR-152","EL MERCADO PLAZA","NARANJITO","PR","00719","US","0002385","(787) 495-0432","<MISSING>","18.272721","-66.272053","mon 9 AM - 5 PM tue 9 AM - 5 PM wed 9 AM - 5 PM thu 9 AM - 5 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/pr/toa baja/2707","CARRETERA NO 2","BARRIO CANDELARIA KM 18.3","TOA BAJA","PR","00949","US","0002707","(787) 780-1482","<MISSING>","18.406436","-66.223175","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/pr/manati/7765","EL TRIGAL PLAZA SC","ROAD #2 INT. ROAD 149","MANATI","PR","00674","US","0007765","(787) 854-3606","<MISSING>","18.430958","-66.484242","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/pr/bayamon/7735","BAYAMON - AUTH HOMETOWN","CARR 167 ESQUINA 10","BAYAMON","PR","00958","US","0007735","(787) 785-2241","<MISSING>","18.444722","-66.077812","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/pr/humacao/9976","CARRETERA # 3 KM 82.5","BARRIO RIO ABAJO","HUMACAO","PR","00791","US","0009976","(787) 285-3375","<MISSING>","18.150827","-65.802978","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/pr/san sebastian/3299","4598 AVENUE","ARCADIO ESTRADA STE 1","SAN SEBASTIAN","PR","00685","US","0003299","(787) 896-3300","<MISSING>","18.3328","-66.9751","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/pr/aguadilla/3786","FERRAM PLZ RD #2","KM 125.1 INT RD #459","AGUADILLA","PR","00603","US","0003786","(787) 882-7290","<MISSING>","18.4571","-67.1328","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/in/knox/3571","KNOX - AUTH HOMETOWN","1704 S HEATON STREET","KNOX","IN","46534","US","0003571","(574) 772-4702","<MISSING>","41.266029","-86.620621","mon 8 AM - 6 PM tue 8 AM - 6 PM wed 8 AM - 6 PM thu 8 AM - 6 PM fri 8 AM - 6 PM sat 8 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/in/plymouth/3081","PLYMOUTH - AUTH HOMETOWN","7628 MICHIGAN RD","PLYMOUTH","IN","46563","US","0003081","(574) 936-2171","<MISSING>","41.36751","-86.312739","mon 9 AM - 7 PM tue 9 AM - 7 PM wed 9 AM - 7 PM thu 9 AM - 7 PM fri 9 AM - 7 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/wi/burlington/3181","BURLINGTON - AUTH HOMETOWN","1757 MILWAUKEE AVE","BURLINGTON","WI","53105","US","0003181","(262) 767-7430","<MISSING>","42.594902","-88.415848","mon 9:30 AM - 6 PM tue 9:30 AM - 6 PM wed 9:30 AM - 6 PM thu 9:30 AM - 6 PM fri 9:30 AM - 6 PM sat 9:30 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ca/blythe/3279","BLYTHE - AUTH HOMETOWN","155 N SPRING STREET","BLYTHE","CA","92225","US","0003279","(760) 922-7191","<MISSING>","33.611624","-114.598396","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 9 AM - 2 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/az/parker/3633","PARKER - AUTH HOMETOWN","1009 ARIZONA AVE","PARKER","AZ","85344","US","0003633","(928) 669-9447","<MISSING>","34.153881","-114.27996","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 9 AM - 2 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ar/pocahontas/3709","POCAHONTAS - AUTH HOMETOWN","2607 HWY 67 SOUTH","POCAHONTAS","AR","72455","US","0003709","(870) 892-3331","<MISSING>","36.229568","-90.958145","mon 8.30 AM - 6 PM tue 8.30 AM - 6 PM wed 8.30 AM - 6 PM thu 8.30 AM - 6 PM fri 8.30 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ar/ash flat/3794","ASH FLAT - AUTH HOMETOWN","475 HWY 62/412","ASH FLAT","AR","72513","US","0003794","(870) 994-3117","<MISSING>","36.237385","-91.597572","mon 8.30 AM - 6 PM tue 8.30 AM - 6 PM wed 8.30 AM - 6 PM thu 8.30 AM - 6 PM fri 8.30 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
